[21:42:39] [main/INFO]: ModLauncher running: args [--username, Vegely, --version, forge-47.2.6, --gameDir, C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern, --assetsDir, C:\Users\bogurad\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 1c3ad3930320474bbfa2aa740b70c321, --accessToken, ????????, --clientId, NGI5ZWI1OTEtYzRlZC00N2E1LTk1ZDYtNDRlNzE5YzVlMThl, --xuid, 2535424970138450, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\bogurad\curseforge\minecraft\Install\quickPlay\java\1733604157932.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.6, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[21:42:39] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Leather Knapping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Loom
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Loom
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Pumpkin Knapping
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Pumpkin Knapping
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Quern Recipe
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Quern Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Rock Knapping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Rock Knapping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Scraping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Scraping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Sealed Barrel Recipe
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Sealed Barrel Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Pot
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Pot
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Soup Pot
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Soup Pot
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Welding
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Welding
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Tree Tapping
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Tree Tapping
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Loot Crates
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Loot Crates
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Quests
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Quests
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for tfc.jei.bowl_pot
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for tfc.jei.bowl_pot
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for tfc.jei.stinky_soup
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for tfc.jei.stinky_soup
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Framing Saw
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Framing Saw
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Skipping recipe category framedblocks:framing_saw because mod is already handled
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Sewing
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Sewing
[22:31:47] [Thread-92/INFO]: [EMI] Reloaded plugin from jemi in 1137ms
[22:31:47] [Thread-92/INFO]: [EMI] Baking index
[22:31:47] [Thread-92/INFO]: [EMI] Registering late recipes
[22:31:47] [Thread-92/INFO]: [EMI] Baking recipes
[22:31:48] [Render thread/WARN]: Time from main menu to in-game was 29.19071 seconds
[22:31:48] [Render thread/WARN]: Total time to load game and open world was 81.11171 seconds
[22:31:49] [Thread-92/INFO]: [EMI] Baked 116798 recipes in 1906ms
[22:31:49] [Thread-92/INFO]: [EMI] Baking search
[22:31:51] [Thread-95/INFO]: [EMI] Baked recipes after reload in 1459ms
[22:31:52] [Thread-92/INFO]: [EMI] Finishing up
[22:31:52] [Thread-92/INFO]: [EMI] Reloaded EMI in 21173ms
[22:31:56] [Server thread/INFO]: Saving and pausing game...
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:overworld
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:venus_orbit
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:luna
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:luna_orbit
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mercury
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:overworld_orbit
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mars
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mars_orbit
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:venus
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:the_nether
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mercury_orbit
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:the_end
[22:31:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/ae2:spatial_storage
[22:31:58] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: me.jellysquid.mods.sodium.client.gui.SodiumOptionsGUI
[22:31:58] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: org.embeddedt.embeddium.gui.EmbeddiumVideoOptionsScreen
[22:31:58] [Render thread/ERROR]: Exception reading logo for fpsreducer
java.io.IOException: Logo fpsreducer_logo.png for fpsreducer is not square
	at org.embeddedt.embeddium.gui.frame.tab.TabHeaderWidget.<init>(TabHeaderWidget.java:53) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.tab.TabFrame$TabSidebarFrame.rebuildTabs(TabFrame.java:99) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.tab.TabFrame$TabSidebarFrame.buildFrame(TabFrame.java:85) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.ScrollableFrame.buildFrame(ScrollableFrame.java:104) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.ScrollableFrame.<init>(ScrollableFrame.java:26) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.ScrollableFrame$Builder.build(ScrollableFrame.java:221) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.tab.TabFrame.buildFrame(TabFrame.java:145) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.tab.TabFrame.<init>(TabFrame.java:55) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.tab.TabFrame$Builder.build(TabFrame.java:239) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.EmbeddiumVideoOptionsScreen.createTabFrame(EmbeddiumVideoOptionsScreen.java:274) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.EmbeddiumVideoOptionsScreen.lambda$parentBasicFrameBuilder$7(EmbeddiumVideoOptionsScreen.java:283) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.BasicFrame.lambda$buildFrame$0(BasicFrame.java:32) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at java.util.ArrayList.forEach(ArrayList.java:1511) ~[?:?]
	at org.embeddedt.embeddium.gui.frame.BasicFrame.buildFrame(BasicFrame.java:32) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.BasicFrame.<init>(BasicFrame.java:19) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.frame.BasicFrame$Builder.build(BasicFrame.java:65) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at org.embeddedt.embeddium.gui.EmbeddiumVideoOptionsScreen.m_7856_(EmbeddiumVideoOptionsScreen.java:156) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at net.minecraft.client.gui.screens.Screen.m_6575_(Screen.java:321) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.Minecraft.m_91152_(Minecraft.java:1007) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at me.jellysquid.mods.sodium.client.gui.SodiumOptionsGUI.m_7856_(SodiumOptionsGUI.java:155) ~[embeddium-0.3.19+mc1.20.1-all.jar%23346!/:?]
	at net.minecraft.client.gui.screens.Screen.m_6575_(Screen.java:321) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.Minecraft.m_91152_(Minecraft.java:1007) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.gui.screens.OptionsScreen.m_279774_(OptionsScreen.java:164) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.gui.components.Button.m_5691_(Button.java:38) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.gui.components.AbstractButton.m_5716_(AbstractButton.java:55) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.gui.components.AbstractWidget.m_6375_(AbstractWidget.java:175) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.gui.components.events.ContainerEventHandler.m_6375_(ContainerEventHandler.java:38) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.MouseHandler.m_168084_(MouseHandler.java:92) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.gui.screens.Screen.m_96579_(Screen.java:437) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.MouseHandler.m_91530_(MouseHandler.java:89) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.MouseHandler.m_168091_(MouseHandler.java:189) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.execute(BlockableEventLoop.java:102) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.MouseHandler.m_91565_(MouseHandler.java:188) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at org.lwjgl.glfw.GLFWMouseButtonCallback$Container.invoke(GLFWMouseButtonCallback.java:81) ~[lwjgl-glfw-3.3.1.jar%23141!/:build 7]
	at bre2el.fpsreducer.handler.glfw.InputEventHandler$MouseButtonEventHandler.invoke(InputEventHandler.java:133) ~[FpsReducer2-forge-1.20-2.5.jar%23360!/:1.20-2.5]
	at org.lwjgl.glfw.GLFWMouseButtonCallbackI.callback(GLFWMouseButtonCallbackI.java:43) ~[lwjgl-glfw-3.3.1.jar%23141!/:build 7]
	at org.lwjgl.system.JNI.invokeV(Native Method) ~[lwjgl-3.3.1.jar%23153!/:build 7]
	at org.lwjgl.glfw.GLFW.glfwPollEvents(GLFW.java:3403) ~[lwjgl-glfw-3.3.1.jar%23141!/:build 7]
	at com.mojang.blaze3d.systems.RenderSystem.pollEvents(RenderSystem.java:201) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at com.mojang.blaze3d.systems.RenderSystem.flipFrame(RenderSystem.java:219) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at com.mojang.blaze3d.platform.Window.m_85435_(Window.java:274) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1170) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.2.6.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[22:32:09] [Render thread/INFO]: Stopping worker threads
[22:32:09] [Render thread/INFO]: Started 10 worker threads
[22:32:09] [Render thread/INFO]: Flushed changes to Minecraft configuration
[22:32:19] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: inventory_screen
[22:32:19] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: creative_mode_inventory_screen
[22:32:55] [Render thread/INFO]: Exception when loading create:fake_track texture, using material colour.
[22:32:55] [Render thread/INFO]: No texture minecraft:textures/missingno.png
[22:33:21] [Server thread/INFO]: Saving and pausing game...
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:overworld
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:venus_orbit
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:luna
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:luna_orbit
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mercury
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:overworld_orbit
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mars
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mars_orbit
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:venus
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:the_nether
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mercury_orbit
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:the_end
[22:33:21] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/ae2:spatial_storage
[22:33:26] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: com.glodblock.github.ae2netanalyser.client.gui.GuiAnalyser
[22:33:50] [Server thread/INFO]: Assigning ME player id 0 to Minecraft profile 1c3ad393-0320-474b-bfa2-aa740b70c321 (Vegely)
[22:33:50] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: appeng.client.gui.implementations.InterfaceScreen
[22:33:51] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: appeng.client.gui.implementations.PriorityScreen
[22:33:56] [Server thread/INFO]: Saving and pausing game...
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:overworld
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:venus_orbit
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:luna
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:luna_orbit
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mercury
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:overworld_orbit
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mars
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mars_orbit
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:venus
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:the_nether
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mercury_orbit
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:the_end
[22:33:56] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/ae2:spatial_storage
[22:34:04] [Server thread/INFO]: Saving and pausing game...
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:overworld
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:venus_orbit
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:luna
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:luna_orbit
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mercury
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:overworld_orbit
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mars
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mars_orbit
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:venus
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:the_nether
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mercury_orbit
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:the_end
[22:34:04] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/ae2:spatial_storage
[22:34:06] [Render thread/WARN]: Tried to Access unprepared network space of minecraft:overworld
[22:34:40] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: dev.emi.emi.screen.RecipeScreen
[22:35:49] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: dev.emi.emi.screen.ConfigScreen
[22:35:49] [Server thread/INFO]: Saving and pausing game...
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:overworld
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:venus_orbit
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:luna
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:luna_orbit
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mercury
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:overworld_orbit
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mars
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mars_orbit
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:venus
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:the_nether
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/gcyr:mercury_orbit
[22:35:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[New World]'/minecraft:the_end
